Row ID,City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
4292,Hendersonville,,Toby Swindell,Small Business,0.07,1,14/01/2012,30567,Not Specified,8,0.4,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,103.13,South,733.55,15/01/2012,Regular Air,19.99,Tennessee,90.48,37075
4294,Hendersonville,,Toby Swindell,Small Business,0.02,1,14/01/2012,30567,Not Specified,14,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,7.32,South,62.6,15/01/2012,Regular Air,0.94,Tennessee,4.28,37075
6201,Post Falls,,Tamara Manning,Corporate,0,1,14/01/2012,43911,Medium,36,0.58,Technology,Jumbo Drum,Panasonic KX-P1131 Dot Matrix Printer,Office Machines,2685.19,West,9920.85,15/01/2012,Delivery Truck,17.86,Idaho,264.98,83854
6202,Rexburg,,Tamara Manning,Corporate,0.06,1,14/01/2012,43911,Medium,23,0.57,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Chairs & Chairmats,1278.45,West,7484.31,16/01/2012,Delivery Truck,58.95,Idaho,320.98,83440
4293,Hendersonville,,Toby Swindell,Small Business,0.01,1,14/01/2012,30567,Not Specified,3,0.45,Furniture,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Office Furnishings,23,South,38.71,16/01/2012,Express Air,7.29,Tennessee,9.48,37075
4877,Allentown,,Clytie Kelty,Small Business,0.1,1,14/01/2012,34691,Critical,13,0.37,Office Supplies,Small Box,Xerox 1939,Paper,-7.39,East,245.82,16/01/2012,Express Air,9.54,Pennsylvania,18.97,18103
4875,Allentown,,Clytie Kelty,Small Business,0.08,1,14/01/2012,34691,Critical,27,0.58,Office Supplies,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,-168.75,East,217.68,16/01/2012,Regular Air,9.23,Pennsylvania,7.77,18103
1144,Salinas,,Jennifer Patt,Home Office,0.08,1,14/01/2012,8325,Critical,21,0.4,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,-220.0491,West,2364.29,16/01/2012,Delivery Truck,56.14,California,115.99,93905
1145,Salinas,,Jennifer Patt,Home Office,0.08,1,14/01/2012,8325,Critical,27,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,13.92,West,112.57,17/01/2012,Regular Air,0.94,California,4.28,93905
5297,Battle Creek,,Giulietta Weimer,Corporate,0,1,15/01/2012,37729,Not Specified,48,0.38,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-26.7835,Central,447.89,15/01/2012,Regular Air,6.19,Michigan,8.6,49017
1769,Hattiesburg,,Jennifer Jackson,Home Office,0.08,1,15/01/2012,12676,High,25,0.49,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,-80.86,South,201.06,16/01/2012,Express Air,7.96,Mississippi,8.09,39401
3103,Knoxville,,Amy Hunt,Consumer,0.09,1,15/01/2012,22243,Critical,9,0.56,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,-1.82,South,24.76,16/01/2012,Regular Air,0.7,Tennessee,2.88,37918
6849,West Mifflin,,Amy Cox,Small Business,0.06,1,15/01/2012,48773,Medium,7,0.38,Office Supplies,Wrap Bag,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,3.27,East,51.27,17/01/2012,Regular Air,2.17,Pennsylvania,7.04,15122
950,Lombard,,Skye Norling,Home Office,0.01,1,15/01/2012,6884,Low,41,0.36,Office Supplies,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,-61.21,Central,217,20/01/2012,Regular Air,4.75,Illinois,4.98,60148
951,Lombard,,Skye Norling,Home Office,0.04,1,15/01/2012,6884,Low,47,0.39,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,119.09,Central,296.13,20/01/2012,Regular Air,1.02,Illinois,6.35,60148
4341,Boardman,,Xylona Price,Corporate,0.04,1,16/01/2012,30915,Low,20,0.57,Office Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Pens & Art Supplies,-17.75,East,62.78,16/01/2012,Express Air,2.03,Ohio,2.98,44512
4459,Naperville,,Sylvia Foulston,Corporate,0.1,1,16/01/2012,31781,Medium,46,0.39,Office Supplies,Small Box,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,-282.6125,Central,249.02,17/01/2012,Regular Air,8.49,Illinois,5.81,60540
4460,Naperville,,Sylvia Foulston,Corporate,0.03,1,16/01/2012,31781,Medium,41,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,5.53,Central,78.49,17/01/2012,Regular Air,0.75,Illinois,1.81,60540
6941,Hot Springs,,Joe Elijah,Home Office,0,1,16/01/2012,49541,Medium,35,0.57,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,16.46,South,503.75,17/01/2012,Regular Air,5.5,Arkansas,13.43,71901
5534,Woodmere,,Jason Klamczynski,Small Business,0.05,1,16/01/2012,39173,Critical,2,0.76,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,-433.290143,East,373.27,18/01/2012,Delivery Truck,29.21,New York,179.29,11598
345,Laurel,,Sanjit Jacobs,Consumer,0.02,1,16/01/2012,2370,Critical,6,0.69,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,-85.76,East,679.6,18/01/2012,Regular Air,13.99,Maryland,110.98,20707
346,Laurel,,Sanjit Jacobs,Consumer,0.01,1,16/01/2012,2370,Critical,30,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,59.18,East,257.42,18/01/2012,Regular Air,2.87,Maryland,8.01,20707
5533,Woodmere,,Jason Klamczynski,Small Business,0.09,1,16/01/2012,39173,Critical,36,0.52,Office Supplies,Wrap Bag,Stockwell Push Pins,Rubber Bands,3.23,East,76.48,18/01/2012,Regular Air,0.78,New York,2.18,11598
3086,Murfreesboro,,Christina Anderson,Corporate,0.04,1,16/01/2012,22147,Low,37,0.44,Furniture,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Office Furnishings,175.07,South,832.14,20/01/2012,Regular Air,8.99,Tennessee,22.72,37130
4342,Boardman,,Xylona Price,Corporate,0.01,1,16/01/2012,30915,Low,25,0.59,Technology,Small Box,M70,Telephones and Communication,561.132,East,2836.0505,21/01/2012,Regular Air,8.99,Ohio,125.99,44512
1416,Palm Beach Gardens,,Katherine Ducich,Corporate,0.06,1,17/01/2012,10272,Medium,26,0.39,Office Supplies,Small Box,Xerox 1991,Paper,76.43,South,566.39,17/01/2012,Regular Air,8.18,Florida,22.84,33403
1781,Wilmette,,Carlos Soltero,Small Business,0.08,1,17/01/2012,12771,Critical,40,0.39,Office Supplies,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,-193.44,Central,1143.49,17/01/2012,Regular Air,19.99,Illinois,30.53,60091
6587,Sioux Falls,,Paul Prost,Corporate,0.1,1,17/01/2012,46884,Medium,25,0.55,Office Supplies,Wrap Bag,Newell 309,Pens & Art Supplies,39.52,Central,280.43,18/01/2012,Regular Air,2.36,South Dakota,11.55,57103
4612,Clarksville,,Randy Ferguson,Home Office,0.05,1,17/01/2012,32868,Not Specified,39,0.55,Office Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",Pens & Art Supplies,200.53,South,1101.28,18/01/2012,Regular Air,6.17,Tennessee,28.15,37042
278,Cranston,,Benjamin Venier,Small Business,0.05,1,17/01/2012,1921,Medium,24,0.57,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,541.47,East,7871.91,19/01/2012,Delivery Truck,91.05,Rhode Island,328.14,2910
6159,Meridian,,Joel Eaton,Home Office,0.05,1,17/01/2012,43620,Medium,11,0.36,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,-0.13,South,49.76,19/01/2012,Express Air,2.26,Mississippi,4.2,39301
1415,Palm Beach Gardens,,Katherine Ducich,Corporate,0.03,1,17/01/2012,10272,Medium,3,0.4,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,-50.43,South,299.08,19/01/2012,Regular Air,19.99,Florida,90.48,33403
6585,Bartlett,,Paul Prost,Corporate,0.1,1,17/01/2012,46884,Medium,18,0.36,Office Supplies,Small Box,Security-Tint Envelopes,Envelopes,40.3,South,130.11,19/01/2012,Regular Air,1.39,Tennessee,7.64,38134
1782,Woodridge,,Carlos Soltero,Small Business,0.01,1,17/01/2012,12771,Critical,46,0.59,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,-43.1,Central,78.08,19/01/2012,Regular Air,1.57,Illinois,1.68,60517
6586,Bartlett,,Paul Prost,Corporate,0,1,17/01/2012,46884,Medium,3,0.59,Technology,Small Box,6162,Telephones and Communication,-509.938,South,337.3395,19/01/2012,Regular Air,2.5,Tennessee,125.99,38134
2619,Northport,,John Lee,Corporate,0.06,1,17/01/2012,18945,Medium,33,0.42,Technology,Small Pack,Maxell DVD-RAM Discs,Computer Peripherals,168.54,South,528.54,19/01/2012,Regular Air,1.99,Alabama,16.48,35473
6158,Meridian,,Joel Eaton,Home Office,0.05,1,17/01/2012,43620,Medium,13,0.43,Office Supplies,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,-89.35,South,196.22,20/01/2012,Regular Air,13.32,Mississippi,14.81,39301
3084,Miami,,Natalie Webber,Corporate,0.05,1,18/01/2012,22118,High,50,0.38,Office Supplies,Small Box,Avery Arch Ring Binders,Binders and Binder Accessories,1315.749,South,2842.54,18/01/2012,Regular Air,1.49,Florida,58.1,33142
8221,Tupelo,,Kristen Hastings,Corporate,0.06,1,18/01/2012,58784,Medium,29,0.38,Office Supplies,Small Box,Xerox 1891,Paper,573.8,South,1379.1,18/01/2012,Regular Air,5.81,Mississippi,48.91,38801
8220,Tupelo,,Kristen Hastings,Corporate,0.02,1,18/01/2012,58784,Medium,12,0.35,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,1.46,South,141.9,19/01/2012,Regular Air,5.72,Mississippi,11.58,38801
8222,Tupelo,,Kristen Hastings,Corporate,0.02,1,18/01/2012,58784,Medium,17,0.59,Office Supplies,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,-210.09,South,278.76,19/01/2012,Regular Air,17.78,Mississippi,15.51,38801
8223,Willow Grove,,Kristen Hastings,Corporate,0.05,1,18/01/2012,58784,Medium,25,0.55,Furniture,Jumbo Drum,Global Leather Executive Chair,Chairs & Chairmats,2372.08,East,8875.17,20/01/2012,Delivery Truck,39,Pennsylvania,350.99,19090
8224,Willow Grove,,Kristen Hastings,Corporate,0.04,1,18/01/2012,58784,Medium,20,0.49,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,-67.3815,East,331.21,20/01/2012,Express Air,9.4,Pennsylvania,15.99,19090
6772,Granger,,Erica Bern,Corporate,0.1,1,18/01/2012,48199,Not Specified,47,0.4,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,279.74,Central,672.46,21/01/2012,Regular Air,1.39,Indiana,15.74,46530
11,Santa Fe,,Arthur Gainer,Consumer,0.09,1,19/01/2012,66,Low,41,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,7.57,West,108.15,19/01/2012,Regular Air,0.7,New Mexico,2.88,87505
2875,South Burlington,,Chris Cortes,Consumer,0,1,19/01/2012,20711,Critical,18,0.39,Technology,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,-101.6595,East,2215.96,20/01/2012,Delivery Truck,56.14,Vermont,119.99,5403
2357,Hamilton,,Stuart Calhoun,Consumer,0.09,1,19/01/2012,16999,Critical,18,0.55,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,1081.62,East,3568.45,21/01/2012,Regular Air,0.99,Ohio,207.48,45011
2874,Oxford,,Chris Cortes,Consumer,0.1,1,19/01/2012,20711,Critical,5,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,-19.52,East,98.66,21/01/2012,Regular Air,9.03,MA,18.97,1540
5392,Sanford,,Tanja Norvell,Corporate,0.02,1,20/01/2012,38340,Critical,36,0.57,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,684.9,South,2167.05,21/01/2012,Regular Air,3.5,Florida,60.22,32771
6237,Allen,,Cynthia Arntzen,Small Business,0.02,1,20/01/2012,44197,High,27,0.65,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,-229.79,Central,3970.33,23/01/2012,Delivery Truck,53.48,Texas,140.98,75002
4600,Holladay,,Larry Tron,Home Office,0.04,1,21/01/2012,32800,Not Specified,33,0.64,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,1161.75,West,11336.37,22/01/2012,Delivery Truck,58.92,Utah,355.98,84117
5043,Des Moines,,Roy Phan,Corporate,0.03,1,21/01/2012,35936,Medium,40,0.61,Furniture,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,813.33,West,4152.55,22/01/2012,Regular Air,24.49,Washington,105.34,98198
5349,Pittsburgh,,Rob Haberlin,Corporate,0.04,1,21/01/2012,38021,Medium,16,0.59,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,834.96,East,4407.03,22/01/2012,Delivery Truck,23.19,Pennsylvania,279.81,15122
5350,Pittsburgh,,Rob Haberlin,Corporate,0.02,1,21/01/2012,38021,Medium,36,0.36,Office Supplies,Small Box,Avery 508,Labels,81.77,East,173.22,22/01/2012,Regular Air,0.5,Pennsylvania,4.91,15122
5042,Des Moines,,Roy Phan,Corporate,0.08,1,21/01/2012,35936,Medium,41,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-10.3845,West,312.26,22/01/2012,Regular Air,4.71,Washington,7.84,98198
4601,Holladay,,Larry Tron,Home Office,0.09,1,21/01/2012,32800,Not Specified,19,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,8.79,West,354.13,22/01/2012,Regular Air,8.68,Utah,19.98,84117
6937,Wooster,,Harold Ryan,Home Office,0.04,1,21/01/2012,49505,Critical,34,0.43,Technology,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",Computer Peripherals,85.83,East,335.59,22/01/2012,Express Air,1.99,Ohio,9.78,44691
4370,Cleveland Heights,,Arthur Prichep,Small Business,0.05,1,21/01/2012,31138,High,37,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-1756.4404,East,1251.18,23/01/2012,Delivery Truck,45.51,Ohio,31.76,44106
5351,Sioux City,,Rob Haberlin,Corporate,0.02,1,21/01/2012,38021,Medium,46,0.37,Office Supplies,Small Box,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,709.325,Central,1482.01,23/01/2012,Regular Air,1.49,Iowa,30.44,51106
6936,Wooster,,Harold Ryan,Home Office,0.04,1,21/01/2012,49505,Critical,12,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-8.4985,East,97.74,23/01/2012,Regular Air,4.71,Ohio,7.84,44691
4602,Holladay,,Larry Tron,Home Office,0.07,1,21/01/2012,32800,Not Specified,40,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,69.08,West,751.94,23/01/2012,Regular Air,8.68,Utah,19.98,84117
5287,Smithtown,,Aaron Smayling,Small Business,0.07,1,21/01/2012,37638,Low,33,0.39,Office Supplies,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,-140.54,East,139.98,23/01/2012,Regular Air,6.89,New York,4.13,11787
7378,Jupiter,,Thea Hudgings,Consumer,0.05,1,21/01/2012,52608,Low,36,0.52,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,40.04,South,147.71,25/01/2012,Regular Air,0.7,Florida,3.98,33458
8219,Fountain,,Andrew Allen,Corporate,0.1,1,21/01/2012,58759,Low,4,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,-6.88,West,33.44,28/01/2012,Regular Air,2.87,Colorado,8.01,80817
3956,Saginaw,,Khloe Miller,Corporate,0,1,22/01/2012,28225,Critical,9,0.47,Furniture,Small Box,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,-49.81,Central,206.04,22/01/2012,Regular Air,14.39,Michigan,20.28,48601
7535,Lino Lakes,,Nathan Mautz,Home Office,0.02,1,22/01/2012,53891,High,36,0.36,Office Supplies,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Binders and Binder Accessories,-17.4455,Central,562.8,22/01/2012,Regular Air,9.73,Minnesota,15.22,55014
7725,Hialeah,,Russell Applegate,Small Business,0,1,22/01/2012,55360,Medium,39,0.68,Furniture,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,1517.12,South,8865.1,23/01/2012,Delivery Truck,29.1,Florida,217.85,33012
7537,Mobile,,Nathan Mautz,Home Office,0.02,1,22/01/2012,53891,High,44,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,-237.6,South,4039.72,23/01/2012,Express Air,39.61,Alabama,92.23,36608
7538,Mobile,,Nathan Mautz,Home Office,0.03,1,22/01/2012,53891,High,25,0.58,Technology,Small Box,8890,Telephones and Communication,553.356,South,2570.944,23/01/2012,Express Air,5.92,Alabama,115.99,36608
1058,Kingsport,,Amy Hunt,Home Office,0.09,1,22/01/2012,7815,Critical,6,0.75,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,-125.96,South,187.37,23/01/2012,Regular Air,5.5,Tennessee,32.98,37664
7536,Mobile,,Nathan Mautz,Home Office,0.07,1,22/01/2012,53891,High,27,0.48,Technology,Small Box,Motorola SB4200 Cable Modem,Computer Peripherals,812.38,South,4584.73,23/01/2012,Regular Air,19.99,Alabama,179.99,36608
3955,Elyria,,Guy Phonely,Corporate,0.01,1,22/01/2012,28225,Critical,13,0.83,Office Supplies,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,-330.14,East,1160.59,24/01/2012,Regular Air,35,Ohio,80.98,44035
7724,Hialeah,,Russell Applegate,Small Business,0.07,1,22/01/2012,55360,Medium,49,0.38,Office Supplies,Small Box,Avery 498,Labels,50.74,South,134.83,24/01/2012,Regular Air,0.5,Florida,2.89,33012
1909,Mankato,,Sally Matthias,Home Office,0.02,1,22/01/2012,13636,Low,32,0.62,Furniture,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,7513.88,Central,28180.08,26/01/2012,Delivery Truck,44.55,Minnesota,880.98,56001
1481,Newton,,Jocasta Rupert,Consumer,0,1,23/01/2012,10661,Not Specified,18,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-99.34,Central,136.41,24/01/2012,Regular Air,8.37,Kansas,6.84,67114
1482,Reston,,Jocasta Rupert,Consumer,0.07,1,23/01/2012,10661,Not Specified,42,0.4,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,488.31,South,1312.65,25/01/2012,Regular Air,5.76,Virginia,30.98,20190
3485,Parkland,,Victoria Brennan,Small Business,0.01,1,23/01/2012,24802,Medium,18,0.67,Technology,Small Box,Keytronic 105-Key Spanish Keyboard,Computer Peripherals,-23.44,West,1383.2,25/01/2012,Regular Air,12.14,Washington,73.98,98444
2664,Wheat Ridge,,Cynthia Delaney,Corporate,0.01,1,24/01/2012,19234,High,24,0.52,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,-11.15,West,359.65,24/01/2012,Regular Air,6.75,Colorado,14.42,80033
4125,Vincennes,,Filia McAdams,Small Business,0.1,1,24/01/2012,29319,Low,30,,Furniture,Large Box,Safco Contoured Stacking Chairs,Chairs & Chairmats,1151.69,Central,6654.39,26/01/2012,Regular Air,24.49,Indiana,238.4,47591
8148,Franklin,,Michael Dominguez,Home Office,0.01,1,24/01/2012,58277,Medium,23,0.5,Office Supplies,Medium Box,Harmony HEPA Quiet Air Purifiers,Appliances,-23.35,Central,294.68,26/01/2012,Regular Air,6.96,Wisconsin,11.7,53132
4126,Vincennes,,Filia McAdams,Small Business,0.03,1,24/01/2012,29319,Low,21,0.46,Technology,Large Box,Canon PC-428 Personal Copier,Copiers and Fax,983.55,Central,4429.69,26/01/2012,Express Air,24.49,Indiana,199.99,47591
4639,Bayonne,,Debra Catini,Small Business,0.08,1,24/01/2012,33025,Low,5,0.58,Office Supplies,Small Box,Fellowes Command Center 5-outlet power strip,Appliances,-19.06,East,318.31,29/01/2012,Regular Air,0.99,New Jersey,67.84,7002
970,Menlo Park,,Giulietta Dortch,Corporate,0.06,1,25/01/2012,7043,Critical,4,0.53,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,-8.93,West,11.08,26/01/2012,Regular Air,4.08,California,1.74,94025
1797,Hilton Head Island,,Laurel Beltran,Consumer,0.1,1,25/01/2012,12869,Not Specified,15,0.57,Technology,Small Box,5170i,Telephones and Communication,-42.999,South,1532.482,28/01/2012,Regular Air,8.99,South Carolina,125.99,29915
3437,Sanford,,Tanja Norvell,Corporate,0.03,1,26/01/2012,24544,High,15,0.6,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,-97.47,South,403.71,27/01/2012,Delivery Truck,14.36,Florida,25.98,32771
2830,Muscatine,,Gene Hale,Consumer,0.03,1,26/01/2012,20422,High,30,0.49,Furniture,Small Pack,Nu-Dell Leatherette Frames,Office Furnishings,115.21,Central,447.33,27/01/2012,Regular Air,5,Iowa,14.34,52761
3438,Sanford,,Tanja Norvell,Corporate,0.1,1,26/01/2012,24544,High,39,0.81,Office Supplies,Large Box,Fellowes Neat Ideas® Storage Cubes,Storage & Organization,-1212.55,South,1243.45,27/01/2012,Regular Air,35,Florida,32.48,32771
3436,Saint Petersburg,,Tanja Norvell,Corporate,0.08,1,26/01/2012,24544,High,31,0.38,Technology,Medium Box,Canon MP41DH Printing Calculator,Office Machines,1771.15,South,4587.3,27/01/2012,Express Air,13.99,Florida,150.98,33710
7824,Benton,,Stefanie Holloman,Small Business,0.06,1,26/01/2012,55937,Medium,24,0.74,Furniture,Jumbo Box,Bretford Rectangular Conference Table Tops,Tables,53.79,South,7332.088,28/01/2012,Delivery Truck,85.63,Arkansas,376.13,72015
